Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,MW,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPtrs,DiffFormPts
28/12/04,Fulham,Birmingham,2,3,NH,20,20,32,19,0.9,1.15, ,L,L,D,W, ,W,W,W,L,20.0, LLDW, WWWL,4,9,0,0,0,0,0,0,0,0,-0.6,0.05,-0.25,-5,-0.25
28/12/04,Liverpool,Southampton,1,0,H,33,18,20,31,1.55,0.7, ,W,W,D,L, ,D,L,D,L,20.0, WWDL, DLDL,7,2,0,0,0,0,0,0,0,0,0.65,-0.65,0.85,5,0.25
28/12/04,Man City,West Brom,1,1,NH,23,15,20,41,1.15,0.5, ,L,W,L,L, ,L,L,L,L,20.0, LWLL, LLLL,3,0,0,0,0,0,0,0,1,0,0.15,-1.3,0.65,3,0.15
28/12/04,Middlesbrough,Norwich,2,0,H,32,17,24,34,1.6,0.75, ,L,W,D,W, ,L,L,W,L,20.0, LWDW, LLWL,7,3,0,0,0,0,0,0,0,0,0.4,-0.85,0.85,4,0.2
28/12/04,Portsmouth,Chelsea,0,2,NH,24,38,25,8,1.3,2.3, ,W,L,D,D, ,W,W,D,W,20.0, WLDD, WWDW,5,10,0,0,0,0,0,0,0,0,-0.05,1.5,-1.0,-5,-0.25
28/12/04,Tottenham,Crystal Palace,1,1,NH,23,19,18,30,1.4,0.7, ,W,W,W,W, ,L,L,D,L,20.0, WWWW, LLDL,12,1,1,0,0,0,0,0,0,0,0.25,-0.55,0.7,11,0.55
29/12/04,Newcastle,Arsenal,0,1,NH,31,47,37,22,1.1,2.05, ,D,L,D,L, ,W,W,D,W,20.0, DLDL, WWDW,2,10,0,0,0,0,0,0,0,0,-0.3,1.25,-0.95,-8,-0.4
01/01/05,Aston Villa,Blackburn,1,0,H,22,19,24,32,1.1904761904761905,0.9047619047619048, ,L,L,L,L, ,W,D,D,D,21.0, LLLL, WDDD,0,6,0,0,1,0,0,0,0,0,-0.09523809523809523,-0.6190476190476191,0.2857142857142857,-6,-0.2857142857142857
01/01/05,Bolton,West Brom,1,1,NH,26,16,29,42,1.0952380952380953,0.5238095238095238, ,L,L,L,L, ,D,L,L,L,21.0, LLLL, DLLL,0,1,0,0,1,0,0,0,1,0,-0.14285714285714285,-1.2380952380952381,0.5714285714285714,-1,-0.047619047619047616
01/01/05,Charlton,Arsenal,1,3,NH,23,48,28,22,1.4761904761904763,2.0952380952380953, ,W,D,W,W, ,W,W,W,D,21.0, WDWW, WWWD,10,10,0,0,0,0,0,0,0,0,-0.23809523809523808,1.2380952380952381,-0.6190476190476191,0,0.0
01/01/05,Fulham,Crystal Palace,3,1,H,22,20,35,31,0.8571428571428571,0.7142857142857143, ,L,L,L,D, ,D,L,L,D,21.0, LLLD, DLLD,1,2,0,0,0,0,0,0,0,0,-0.6190476190476191,-0.5238095238095238,0.14285714285714285,-1,-0.047619047619047616
01/01/05,Liverpool,Chelsea,0,1,NH,34,40,20,8,1.619047619047619,2.3333333333333335, ,W,W,W,D, ,W,W,W,D,21.0, WWWD, WWWD,10,10,0,0,0,0,0,0,0,0,0.6666666666666666,1.5238095238095237,-0.7142857142857143,0,0.0
01/01/05,Man City,Southampton,2,1,H,24,18,21,32,1.1428571428571428,0.6666666666666666, ,D,L,W,L, ,L,D,L,D,21.0, DLWL, LDLD,4,2,0,0,0,0,0,0,0,0,0.14285714285714285,-0.6666666666666666,0.47619047619047616,2,0.09523809523809523
01/01/05,Middlesbrough,Man United,0,2,NH,34,31,24,13,1.6666666666666667,1.9047619047619047, ,W,L,W,D, ,W,W,W,D,21.0, WLWD, WWWD,7,10,0,0,0,0,0,0,0,0,0.47619047619047616,0.8571428571428571,-0.23809523809523808,-3,-0.14285714285714285
01/01/05,Newcastle,Birmingham,2,1,H,31,23,38,21,1.0476190476190477,1.2380952380952381, ,L,D,L,D, ,W,W,W,W,21.0, LDLD, WWWW,2,12,0,0,0,0,1,0,0,0,-0.3333333333333333,0.09523809523809523,-0.19047619047619047,-10,-0.47619047619047616
01/01/05,Portsmouth,Norwich,1,1,NH,24,17,27,36,1.2380952380952381,0.7142857142857143, ,L,W,L,D, ,L,L,L,W,21.0, LWLD, LLLW,4,3,0,0,0,0,0,0,0,0,-0.14285714285714285,-0.9047619047619048,0.5238095238095238,1,0.047619047619047616
01/01/05,Tottenham,Everton,5,2,H,24,23,19,17,1.380952380952381,1.9047619047619047, ,D,W,W,W, ,L,W,D,W,21.0, DWWW, LWDW,10,7,1,0,0,0,0,0,0,0,0.23809523809523808,0.2857142857142857,-0.5238095238095238,3,0.14285714285714285
03/01/05,Blackburn,Charlton,1,0,H,19,24,33,31,0.8636363636363636,1.4090909090909092, ,L,W,D,D, ,L,W,D,W,22.0, LWDD, LWDW,5,7,0,0,0,0,0,0,0,0,-0.6363636363636364,-0.3181818181818182,-0.5454545454545454,-2,-0.09090909090909091
03/01/05,Crystal Palace,Aston Villa,2,0,H,21,23,34,24,0.6818181818181818,1.2727272727272727, ,L,D,L,L, ,W,L,L,L,22.0, LDLL, WLLL,1,3,0,0,0,0,0,0,1,0,-0.5909090909090909,-0.045454545454545456,-0.5909090909090909,-2,-0.09090909090909091
03/01/05,Norwich,Liverpool,1,2,NH,18,34,37,21,0.7272727272727273,1.5454545454545454, ,D,L,L,L, ,L,W,W,W,22.0, DLLL, LWWW,1,9,0,0,1,0,1,0,0,0,-0.8636363636363636,0.5909090909090909,-0.8181818181818182,-8,-0.36363636363636365
03/01/05,West Brom,Newcastle,0,0,NH,17,33,43,39,0.5454545454545454,1.1363636363636365, ,D,D,L,L, ,W,L,D,L,22.0, DDLL, WLDL,2,4,0,0,0,0,0,0,0,0,-1.1818181818181819,-0.2727272727272727,-0.5909090909090909,-2,-0.09090909090909091
04/01/05,Arsenal,Man City,1,1,NH,51,26,23,22,2.1363636363636362,1.2272727272727273, ,W,W,W,W, ,W,D,L,W,22.0, WWWW, WDLW,12,7,1,0,0,0,0,0,0,0,1.2727272727272727,0.18181818181818182,0.9090909090909091,5,0.22727272727272727
04/01/05,Birmingham,Bolton,1,2,NH,24,27,23,30,1.1818181818181819,1.0909090909090908, ,L,W,W,W, ,D,L,L,L,22.0, LWWW, DLLL,9,1,1,0,0,0,0,0,1,0,0.045454545454545456,-0.13636363636363635,0.09090909090909091,8,0.36363636363636365
04/01/05,Chelsea,Middlesbrough,2,0,H,41,34,8,26,2.3636363636363638,1.5909090909090908, ,W,W,W,W, ,L,W,L,W,22.0, WWWW, LWLW,12,6,1,0,0,0,0,0,0,0,1.5,0.36363636363636365,0.7727272727272727,6,0.2727272727272727
04/01/05,Everton,Portsmouth,2,1,H,25,25,22,28,1.8181818181818181,1.2272727272727273, ,L,L,W,D, ,D,L,W,L,22.0, LLWD, DLWL,4,4,0,0,0,0,0,0,0,0,0.13636363636363635,-0.13636363636363635,0.5909090909090909,0,0.0
04/01/05,Man United,Tottenham,0,0,NH,33,29,13,21,1.9545454545454546,1.4545454545454546, ,W,W,W,W, ,W,D,W,W,22.0, WWWW, WDWW,12,10,1,0,0,0,0,0,0,0,0.9090909090909091,0.36363636363636365,0.5,2,0.09090909090909091
05/01/05,Southampton,Fulham,3,3,NH,19,25,34,36,0.6363636363636364,0.9545454545454546, ,L,L,D,L, ,W,L,L,L,22.0, LLDL, WLLL,1,3,0,0,0,0,0,0,1,0,-0.6818181818181818,-0.5,-0.3181818181818182,-2,-0.09090909090909091
15/01/05,Aston Villa,Norwich,3,0,H,23,19,26,39,1.2173913043478262,0.6956521739130435, ,L,W,L,L, ,L,D,L,L,23.0, LWLL, LDLL,3,1,0,0,0,0,0,0,0,0,-0.13043478260869565,-0.8695652173913043,0.5217391304347826,2,0.08695652173913043
15/01/05,Bolton,Arsenal,1,0,H,29,52,31,24,1.173913043478261,2.0869565217391304, ,W,D,L,L, ,D,W,W,W,23.0, WDLL, DWWW,4,10,0,0,0,0,1,0,0,0,-0.08695652173913043,1.2173913043478262,-0.9130434782608695,-6,-0.2608695652173913
15/01/05,Charlton,Birmingham,3,1,H,24,25,32,25,1.3478260869565217,1.1304347826086956, ,L,L,W,D, ,L,L,W,W,23.0, LLWD, LLWW,4,6,0,0,0,0,0,0,0,0,-0.34782608695652173,0.0,0.21739130434782608,-2,-0.08695652173913043
15/01/05,Liverpool,Man United,0,1,NH,36,33,22,13,1.608695652173913,1.9130434782608696, ,W,L,W,W, ,D,W,W,W,23.0, WLWW, DWWW,9,10,0,0,0,0,1,0,0,0,0.6086956521739131,0.8695652173913043,-0.30434782608695654,-1,-0.043478260869565216
15/01/05,Man City,Crystal Palace,3,1,H,27,23,23,34,1.2173913043478262,0.782608695652174, ,D,W,D,L, ,W,L,D,L,23.0, DWDL, WLDL,5,4,0,0,0,0,0,0,0,0,0.17391304347826086,-0.4782608695652174,0.43478260869565216,1,0.043478260869565216
15/01/05,Newcastle,Southampton,2,1,H,33,22,39,37,1.1304347826086956,0.6521739130434783, ,D,W,L,D, ,D,L,L,D,23.0, DWLD, DLLD,5,2,0,0,0,0,0,0,0,0,-0.2608695652173913,-0.6521739130434783,0.4782608695652174,3,0.13043478260869565
15/01/05,Portsmouth,Blackburn,0,1,NH,26,20,30,33,1.173913043478261,0.9565217391304348, ,L,D,L,W, ,W,L,W,D,23.0, LDLW, WLWD,4,7,0,0,0,0,0,0,0,0,-0.17391304347826086,-0.5652173913043478,0.21739130434782608,-3,-0.13043478260869565
15/01/05,Tottenham,Chelsea,0,2,NH,29,43,21,8,1.434782608695652,2.391304347826087, ,D,W,D,W, ,W,W,W,W,23.0, DWDW, WWWW,8,12,0,0,0,0,1,0,0,0,0.34782608695652173,1.5217391304347827,-0.9565217391304348,-4,-0.17391304347826086
16/01/05,Fulham,West Brom,1,0,H,28,17,39,43,0.9565217391304348,0.5652173913043478, ,D,W,L,L, ,D,D,D,L,23.0, DWLL, DDDL,4,3,0,0,0,0,0,0,0,0,-0.4782608695652174,-1.1304347826086956,0.391304347826087,1,0.043478260869565216
16/01/05,Middlesbrough,Everton,1,1,NH,34,27,28,23,1.5217391304347827,1.8695652173913044, ,L,L,W,L, ,W,L,L,W,23.0, LLWL, WLLW,3,6,0,0,0,0,0,0,0,0,0.2608695652173913,0.17391304347826086,-0.34782608695652173,-3,-0.13043478260869565
22/01/05,Birmingham,Fulham,1,2,NH,26,29,28,39,1.0833333333333333,1.0416666666666667, ,L,L,L,W, ,W,D,W,L,24.0, LLLW, WDWL,3,7,0,0,0,0,0,0,0,0,-0.08333333333333333,-0.4166666666666667,0.041666666666666664,-4,-0.16666666666666666
22/01/05,Chelsea,Portsmouth,3,0,H,45,26,8,31,2.4166666666666665,1.125, ,W,W,W,W, ,L,L,D,L,24.0, WWWW, LLDL,12,1,1,0,0,0,0,0,0,0,1.5416666666666667,-0.20833333333333334,1.2916666666666667,11,0.4583333333333333
22/01/05,Crystal Palace,Tottenham,3,0,H,24,29,37,23,0.75,1.375, ,L,W,L,D, ,L,D,W,D,24.0, LWLD, LDWD,4,5,0,0,0,0,0,0,0,0,-0.5416666666666666,0.25,-0.625,-1,-0.041666666666666664
22/01/05,Everton,Charlton,0,1,NH,28,27,24,33,1.8333333333333333,1.4166666666666667, ,D,W,L,L, ,W,L,L,W,24.0, DWLL, WLLW,4,6,0,0,0,0,0,0,0,0,0.16666666666666666,-0.25,0.4166666666666667,-2,-0.08333333333333333
22/01/05,Man United,Aston Villa,3,1,H,34,26,13,26,1.9583333333333333,1.2916666666666667, ,W,D,W,W, ,W,L,W,L,24.0, WDWW, WLWL,10,6,0,0,0,0,0,0,0,0,0.875,0.0,0.6666666666666666,4,0.16666666666666666
22/01/05,Norwich,Middlesbrough,4,4,NH,19,35,42,29,0.6666666666666666,1.5, ,L,L,D,L, ,D,L,L,W,24.0, LLDL, DLLW,1,4,0,0,0,0,0,0,0,0,-0.9583333333333334,0.25,-0.8333333333333334,-3,-0.125
22/01/05,Southampton,Liverpool,2,0,H,23,36,39,23,0.625,1.5416666666666667, ,L,D,L,L, ,L,W,L,W,24.0, LDLL, LWLW,1,6,0,0,0,0,0,0,0,0,-0.6666666666666666,0.5416666666666666,-0.9166666666666666,-5,-0.20833333333333334
22/01/05,West Brom,Man City,2,0,H,17,30,44,24,0.5416666666666666,1.2916666666666667, ,L,D,D,D, ,W,D,W,D,24.0, LDDD, WDWD,3,8,0,0,0,0,0,0,0,0,-1.125,0.25,-0.75,-5,-0.20833333333333334
23/01/05,Arsenal,Newcastle,1,0,H,52,35,25,40,2.0,1.2083333333333333, ,L,D,W,W, ,W,D,W,L,24.0, LDWW, WDWL,7,7,0,0,0,0,0,0,0,0,1.125,-0.20833333333333334,0.7916666666666666,0,0.0
24/01/05,Blackburn,Bolton,0,1,NH,21,30,33,31,1.0416666666666667,1.25, ,W,W,L,W, ,W,W,D,L,24.0, WWLW, WWDL,9,7,0,0,0,0,0,0,0,0,-0.5,-0.041666666666666664,-0.20833333333333334,2,0.08333333333333333
01/02/05,Arsenal,Man United,2,4,NH,53,37,25,14,2.04,2.0, ,W,L,D,W, ,W,W,D,W,25.0, WLDW, WWDW,7,10,0,0,0,0,0,0,0,0,1.12,0.92,0.04,-3,-0.12
01/02/05,Bolton,Tottenham,3,1,H,31,29,31,26,1.32,1.32, ,W,W,W,D, ,L,L,D,W,25.0, WWWD, LLDW,10,4,0,0,0,0,0,0,0,0,0.0,0.12,0.0,6,0.24
01/02/05,Charlton,Liverpool,1,2,NH,28,36,33,25,1.48,1.48, ,W,W,L,L, ,L,L,W,L,25.0, WWLL, LLWL,6,3,0,0,0,0,0,0,0,0,-0.2,0.44,0.0,3,0.12
01/02/05,Portsmouth,Middlesbrough,2,1,H,26,39,34,33,1.08,1.48, ,L,L,L,D, ,D,D,L,L,25.0, LLLD, DDLL,1,2,0,0,0,0,0,0,0,0,-0.32,0.24,-0.4,-1,-0.04
01/02/05,West Brom,Crystal Palace,2,2,NH,19,27,44,37,0.64,0.84, ,W,L,D,D, ,W,L,W,L,25.0, WLDD, WLWL,5,6,0,0,0,0,0,0,0,0,-1.0,-0.4,-0.2,-1,-0.04
02/02/05,Birmingham,Southampton,2,1,H,27,25,30,39,1.04,0.72, ,L,L,L,L, ,W,L,D,L,25.0, LLLL, WLDL,0,4,0,0,1,0,0,0,0,0,-0.12,-0.56,0.32,-4,-0.16
02/02/05,Blackburn,Chelsea,0,1,NH,21,48,34,8,1.0,2.44, ,L,W,W,L, ,W,W,W,W,25.0, LWWL, WWWW,6,12,0,0,0,0,1,0,0,0,-0.52,1.6,-1.44,-6,-0.24
02/02/05,Everton,Norwich,1,0,H,28,23,25,46,1.76,0.68, ,L,D,W,L, ,D,L,L,D,25.0, LDWL, DLLD,4,2,0,0,0,0,0,0,0,0,0.12,-0.92,1.08,2,0.08
02/02/05,Fulham,Aston Villa,1,1,NH,31,27,40,29,1.12,1.24, ,W,W,D,W, ,L,W,L,W,25.0, WWDW, LWLW,10,6,0,0,0,0,0,0,0,0,-0.36,-0.08,-0.12,4,0.16
02/02/05,Man City,Newcastle,1,1,NH,30,35,26,41,1.24,1.16, ,L,W,D,W, ,L,W,D,W,25.0, LWDW, LWDW,7,7,0,0,0,0,0,0,0,0,0.16,-0.24,0.08,0,0.0
05/02/05,Aston Villa,Arsenal,1,3,NH,28,55,30,29,1.2307692307692308,1.9615384615384615, ,D,L,W,L, ,L,W,L,D,26.0, DLWL, LWLD,4,4,0,0,0,0,0,0,0,0,-0.07692307692307693,1.0,-0.7307692307692307,0,0.0
05/02/05,Crystal Palace,Bolton,0,1,NH,29,34,39,32,0.8461538461538461,1.3846153846153846, ,D,W,L,W, ,W,W,W,W,26.0, DWLW, WWWW,7,12,0,0,0,0,1,0,0,0,-0.38461538461538464,0.07692307692307693,-0.5384615384615384,-5,-0.19230769230769232
05/02/05,Liverpool,Fulham,3,1,H,38,32,26,41,1.5384615384615385,1.1153846153846154, ,W,L,L,W, ,D,W,W,D,26.0, WLLW, DWWD,6,8,0,0,0,0,0,0,0,0,0.46153846153846156,-0.34615384615384615,0.4230769230769231,-2,-0.07692307692307693
05/02/05,Man United,Birmingham,2,0,H,41,29,16,31,2.0384615384615383,1.1153846153846154, ,W,W,W,D, ,W,L,L,L,26.0, WWWD, WLLL,10,3,0,0,0,0,0,0,1,0,0.9615384615384616,-0.07692307692307693,0.9230769230769231,7,0.2692307692307692
05/02/05,Middlesbrough,Blackburn,1,0,H,40,21,35,35,1.4230769230769231,0.9615384615384616, ,L,D,D,L, ,L,L,W,W,26.0, LDDL, LLWW,2,6,0,0,0,0,0,0,0,0,0.19230769230769232,-0.5384615384615384,0.46153846153846156,-4,-0.15384615384615385
05/02/05,Newcastle,Charlton,1,1,NH,36,29,42,35,1.1538461538461537,1.4230769230769231, ,D,L,W,D, ,L,W,W,L,26.0, DLWD, LWWL,5,6,0,0,0,0,0,0,0,0,-0.23076923076923078,-0.23076923076923078,-0.2692307692307692,-1,-0.038461538461538464
05/02/05,Norwich,West Brom,3,2,H,23,21,47,46,0.6538461538461539,0.6538461538461539, ,L,D,L,L, ,D,W,L,D,26.0, LDLL, DWLD,1,5,0,0,0,0,0,0,0,0,-0.9230769230769231,-0.9615384615384616,0.0,-4,-0.15384615384615385
05/02/05,Tottenham,Portsmouth,3,1,H,30,28,29,35,1.2692307692307692,1.1538461538461537, ,L,L,L,D, ,W,L,L,L,26.0, LLLD, WLLL,1,3,0,0,0,0,0,0,1,0,0.038461538461538464,-0.2692307692307692,0.11538461538461539,-2,-0.07692307692307693
06/02/05,Chelsea,Man City,0,0,NH,49,31,8,27,2.4615384615384617,1.2307692307692308, ,W,W,W,W, ,D,L,W,D,26.0, WWWW, DLWD,12,5,1,0,0,0,0,0,0,0,1.5769230769230769,0.15384615384615385,1.2307692307692308,7,0.2692307692307692
06/02/05,Southampton,Everton,2,2,NH,26,29,41,25,0.6923076923076923,1.8076923076923077, ,L,W,L,D, ,W,L,D,W,26.0, LWLD, WLDW,4,7,0,0,0,0,0,0,0,0,-0.5769230769230769,0.15384615384615385,-1.1153846153846154,-3,-0.11538461538461539
12/02/05,Birmingham,Liverpool,2,0,H,29,41,33,27,1.0740740740740742,1.5925925925925926, ,L,W,L,L, ,W,W,L,L,27.0, LWLL, WWLL,3,6,0,0,0,0,0,0,0,0,-0.14814814814814814,0.5185185185185185,-0.5185185185185185,-3,-0.1111111111111111
12/02/05,Blackburn,Norwich,3,0,H,21,26,36,49,0.9259259259259259,0.7407407407407407, ,L,L,L,W, ,W,L,D,L,27.0, LLLW, WLDL,3,4,0,0,0,0,0,0,0,0,-0.5555555555555556,-0.8518518518518519,0.18518518518518517,-1,-0.037037037037037035
12/02/05,Bolton,Middlesbrough,0,0,NH,35,41,32,35,1.4444444444444444,1.4814814814814814, ,W,W,W,W, ,W,L,D,D,27.0, WWWW, WLDD,12,5,1,0,0,0,0,0,0,0,0.1111111111111111,0.2222222222222222,-0.037037037037037035,7,0.25925925925925924
12/02/05,Everton,Chelsea,0,1,NH,31,49,27,8,1.7777777777777777,2.4074074074074074, ,D,W,L,D, ,D,W,W,W,27.0, DWLD, DWWW,5,10,0,0,0,0,1,0,0,0,0.14814814814814814,1.5185185185185186,-0.6296296296296297,-5,-0.18518518518518517
12/02/05,Portsmouth,Aston Villa,1,2,NH,29,29,38,33,1.1111111111111112,1.1851851851851851, ,L,W,L,L, ,L,D,L,W,27.0, LWLL, LDLW,3,4,0,0,0,0,0,0,0,0,-0.3333333333333333,-0.14814814814814814,-0.07407407407407407,-1,-0.037037037037037035
13/02/05,Man City,Man United,0,2,NH,31,43,27,16,1.2222222222222223,2.074074074074074, ,D,D,L,W, ,W,W,W,W,27.0, DDLW, WWWW,5,12,0,0,0,0,1,0,0,0,0.14814814814814814,1.0,-0.8518518518518519,-7,-0.25925925925925924
14/02/05,Arsenal,Crystal Palace,5,1,H,58,29,30,40,2.0,0.8148148148148148, ,W,L,W,L, ,L,D,W,L,27.0, WLWL, LDWL,6,4,0,0,0,0,0,0,0,0,1.037037037037037,-0.4074074074074074,1.1851851851851851,2,0.07407407407407407
22/02/05,West Brom,Southampton,0,0,NH,23,28,49,43,0.6296296296296297,0.7037037037037037, ,L,D,W,L, ,D,L,W,L,27.0, LDWL, DLWL,4,4,0,0,0,0,0,0,0,0,-0.9629629629629629,-0.5555555555555556,-0.07407407407407407,0,0.0
26/02/05,Aston Villa,Everton,1,3,NH,29,31,33,27,1.1851851851851851,1.7777777777777777, ,L,D,L,W, ,D,W,L,D,27.0, LDLW, DWLD,4,5,0,0,0,0,0,0,0,0,-0.14814814814814814,0.14814814814814814,-0.5925925925925926,-1,-0.037037037037037035
26/02/05,Crystal Palace,Birmingham,2,0,H,29,29,40,33,0.8148148148148148,1.0740740740740742, ,L,D,W,L, ,L,W,L,L,27.0, LDWL, LWLL,4,3,0,0,0,0,0,0,0,0,-0.4074074074074074,-0.14814814814814814,-0.25925925925925924,1,0.037037037037037035
26/02/05,Man United,Portsmouth,2,1,H,45,30,16,40,2.107142857142857,1.0714285714285714, ,W,W,W,W, ,L,L,W,L,28.0, WWWW, LLWL,12,3,1,0,0,0,0,0,0,0,1.0357142857142858,-0.35714285714285715,1.0357142857142858,9,0.32142857142857145
26/02/05,Southampton,Arsenal,1,1,NH,28,63,43,31,0.7142857142857143,2.0357142857142856, ,D,D,L,W, ,W,W,L,W,28.0, DDLW, WWLW,5,9,0,0,0,0,0,0,0,0,-0.5357142857142857,1.1428571428571428,-1.3214285714285714,-4,-0.14285714285714285
26/02/05,Tottenham,Fulham,2,0,H,35,33,30,46,1.3928571428571428,1.0357142857142858, ,W,W,L,L, ,L,L,D,W,28.0, WWLL, LLDW,6,4,0,0,0,0,0,0,0,0,0.17857142857142858,-0.4642857142857143,0.35714285714285715,2,0.07142857142857142
27/02/05,Middlesbrough,Charlton,2,2,NH,41,32,35,38,1.4642857142857142,1.3928571428571428, ,D,W,L,D, ,D,D,L,W,28.0, DWLD, DDLW,5,5,0,0,0,0,0,0,0,0,0.21428571428571427,-0.21428571428571427,0.07142857142857142,0,0.0
27/02/05,Newcastle,Bolton,2,1,H,39,35,44,32,1.2142857142857142,1.4285714285714286, ,W,D,D,L, ,D,W,W,W,28.0, WDDL, DWWW,5,10,0,0,0,0,1,0,0,0,-0.17857142857142858,0.10714285714285714,-0.21428571428571427,-5,-0.17857142857142858
28/02/05,Norwich,Man City,2,3,NH,26,31,52,29,0.7142857142857143,1.1785714285714286, ,L,W,L,D, ,L,D,D,L,28.0, LWLD, LDDL,4,2,0,0,0,0,0,0,0,0,-0.9285714285714286,0.07142857142857142,-0.4642857142857143,2,0.07142857142857142
05/03/05,Arsenal,Portsmouth,3,0,H,63,30,31,40,2.0357142857142856,1.0714285714285714, ,W,W,L,W, ,L,L,W,L,28.0, WWLW, LLWL,9,3,0,0,0,0,0,0,0,0,1.1428571428571428,-0.35714285714285715,0.9642857142857143,6,0.21428571428571427
05/03/05,Aston Villa,Middlesbrough,2,0,H,31,41,34,35,1.25,1.4642857142857142, ,W,L,D,L, ,D,W,L,D,28.0, WLDL, DWLD,4,5,0,0,0,0,0,0,0,0,-0.10714285714285714,0.21428571428571427,-0.21428571428571427,-1,-0.03571428571428571
05/03/05,Crystal Palace,Man United,0,0,NH,30,45,45,16,0.7857142857142857,2.107142857142857, ,L,L,D,W, ,W,W,W,W,28.0, LLDW, WWWW,4,12,0,0,0,0,1,0,0,0,-0.5357142857142857,1.0357142857142858,-1.3214285714285714,-8,-0.2857142857142857
05/03/05,Fulham,Charlton,0,0,NH,33,32,46,38,1.0357142857142858,1.3928571428571428, ,L,L,D,W, ,D,D,L,W,28.0, LLDW, DDLW,4,5,0,0,0,0,0,0,0,0,-0.4642857142857143,-0.21428571428571427,-0.35714285714285715,-1,-0.03571428571428571
05/03/05,Newcastle,Liverpool,1,0,H,40,41,44,30,1.2758620689655173,1.4827586206896552, ,W,W,D,D, ,L,L,W,W,29.0, WWDD, LLWW,8,6,0,0,0,0,0,0,0,0,-0.13793103448275862,0.3793103448275862,-0.20689655172413793,2,0.06896551724137931
05/03/05,Norwich,Chelsea,1,3,NH,28,53,55,9,0.6896551724137931,2.4482758620689653, ,L,L,W,L, ,W,W,D,W,29.0, LLWL, WWDW,3,10,0,0,0,0,0,0,0,0,-0.9310344827586207,1.5172413793103448,-1.7586206896551724,-7,-0.2413793103448276
05/03/05,Southampton,Tottenham,1,0,H,29,35,44,31,0.7241379310344828,1.3448275862068966, ,D,D,D,L, ,L,W,W,L,29.0, DDDL, LWWL,3,6,0,0,0,0,0,0,0,0,-0.5172413793103449,0.13793103448275862,-0.6206896551724138,-3,-0.10344827586206896
06/03/05,Everton,Blackburn,0,1,NH,34,25,29,36,1.7586206896551724,1.0689655172413792, ,W,L,D,W, ,W,W,L,L,29.0, WLDW, WWLL,7,6,0,0,0,0,0,0,0,0,0.1724137931034483,-0.3793103448275862,0.6896551724137931,1,0.034482758620689655
06/03/05,West Brom,Birmingham,2,0,H,25,31,49,35,0.7241379310344828,1.103448275862069, ,W,D,L,D, ,L,W,L,W,29.0, WDLD, LWLW,5,6,0,0,0,0,0,0,0,0,-0.8275862068965517,-0.13793103448275862,-0.3793103448275862,-1,-0.034482758620689655
07/03/05,Man City,Bolton,0,1,NH,34,36,31,34,1.2413793103448276,1.3793103448275863, ,W,L,D,D, ,L,D,W,W,29.0, WLDD, LDWW,5,7,0,0,0,0,0,0,0,0,0.10344827586206896,0.06896551724137931,-0.13793103448275862,-2,-0.06896551724137931
15/03/05,Chelsea,West Brom,1,0,H,53,25,9,49,2.4482758620689653,0.7241379310344828, ,W,W,D,W, ,W,D,L,D,29.0, WWDW, WDLD,10,5,0,0,0,0,0,0,0,0,1.5172413793103448,-0.8275862068965517,1.7241379310344827,5,0.1724137931034483
16/03/05,Charlton,Tottenham,2,0,H,32,35,38,31,1.3793103448275863,1.3448275862068966, ,D,D,D,L, ,L,W,W,L,29.0, DDDL, LWWL,3,6,0,0,0,0,0,0,0,0,-0.20689655172413793,0.13793103448275862,0.034482758620689655,-3,-0.10344827586206896
16/03/05,Liverpool,Blackburn,0,0,NH,41,25,30,36,1.4827586206896552,1.0689655172413792, ,L,L,W,W, ,W,W,L,L,29.0, LLWW, WWLL,6,6,0,0,0,0,0,0,0,0,0.3793103448275862,-0.3793103448275862,0.41379310344827586,0,0.0
19/03/05,Blackburn,Arsenal,0,1,NH,25,64,36,32,1.0689655172413792,2.0, ,W,W,L,L, ,D,W,W,L,29.0, WWLL, DWWL,6,7,0,0,0,0,0,0,0,0,-0.3793103448275862,1.103448275862069,-0.9310344827586207,-1,-0.034482758620689655
19/03/05,Bolton,Norwich,1,0,H,37,29,34,58,1.4333333333333333,0.6666666666666666, ,W,L,D,W, ,L,L,L,W,30.0, WLDW, LLLW,7,3,0,0,0,0,0,0,0,0,0.1,-0.9666666666666667,0.7666666666666667,4,0.13333333333333333
19/03/05,Charlton,West Brom,1,4,NH,34,25,38,50,1.4333333333333333,0.7, ,W,D,D,D, ,L,W,D,L,30.0, WDDD, LWDL,6,4,0,0,0,0,0,0,0,0,-0.13333333333333333,-0.8333333333333334,0.7333333333333333,2,0.06666666666666667
19/03/05,Chelsea,Crystal Palace,4,1,H,54,32,9,45,2.466666666666667,0.8666666666666667, ,W,W,W,D, ,D,W,L,L,30.0, WWWD, DWLL,10,4,0,0,0,0,0,0,0,0,1.5,-0.43333333333333335,1.6,6,0.2
